employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
72719,7,31,Bachelor's,1,0,1,38,3.0,7,0,0,47,0
53683,2,11,Bachelor's,1,1,1,25,5.0,2,0,0,48,0
36593,7,10,Bachelor's,1,0,1,25,3.0,1,0,0,47,0
31193,4,11,Bachelor's,1,0,2,32,4.0,4,1,0,57,0
43783,2,11,Below Secondary,1,1,1,22,3.0,1,1,0,49,0
68187,5,24,Master's & above,0,2,1,33,2.0,7,1,0,70,1
60720,5,14,Bachelor's,1,2,1,29,5.0,5,1,0,69,0
46993,7,31,Bachelor's,1,2,1,27,3.0,1,1,0,51,1
24974,2,24,Bachelor's,0,0,1,34,5.0,7,1,0,50,0
9921,4,28,Bachelor's,1,0,1,26,5.0,2,0,0,74,1
16398,7,32,Master's & above,1,0,1,36,2.0,8,0,0,47,0
1776,4,11,Master's & above,1,2,1,60,3.0,18,0,0,65,0
6382,8,11,Bachelor's,1,2,1,54,3.0,16,0,0,80,0
67011,0,33,Master's & above,1,0,1,29,3.0,4,0,0,82,0
37808,1,18,Bachelor's,1,0,2,26,5.0,3,1,0,61,0
20307,8,15,Master's & above,1,0,1,39,3.0,7,0,0,82,0
47660,4,11,Bachelor's,1,0,1,51,4.0,6,0,0,61,0
17645,7,28,Bachelor's,1,0,1,39,3.0,5,1,0,48,1
20403,6,14,Master's & above,0,0,1,29,3.0,5,0,0,86,0
42221,4,11,Bachelor's,1,0,1,31,3.0,7,1,0,59,1
42621,5,14,Bachelor's,0,0,1,33,4.0,5,1,0,68,0
64359,4,15,Bachelor's,0,2,1,30,4.0,2,0,0,56,0
76719,4,15,Bachelor's,1,2,1,29,3.0,2,0,0,62,0
63512,0,20,Bachelor's,1,0,1,32,5.0,4,1,0,82,0
43462,2,11,Bachelor's,1,1,1,35,3.0,7,0,0,51,0
48074,4,11,Bachelor's,0,2,1,38,3.0,4,0,0,62,0
58545,1,11,Master's & above,1,2,2,44,4.0,7,0,0,58,0
30061,8,14,Master's & above,1,2,1,36,5.0,9,0,0,78,0
9853,7,6,Bachelor's,1,2,1,36,1.0,9,0,0,48,0
50480,7,28,Bachelor's,1,0,1,44,2.0,10,0,0,50,0
66998,5,28,Bachelor's,0,0,1,32,4.0,3,0,0,64,0
43532,7,28,Bachelor's,1,0,4,40,3.0,3,1,0,53,0
34741,4,6,Bachelor's,1,2,1,36,3.0,7,0,0,70,1
60868,6,28,Bachelor's,1,0,4,29,3.0,1,0,0,85,0
34796,8,11,Bachelor's,0,1,1,33,4.0,5,0,0,79,0
64570,5,31,Master's & above,0,0,1,43,4.0,13,1,0,67,0
41895,0,6,Bachelor's,1,2,1,29,3.0,1,0,0,84,0
58621,7,11,Master's & above,1,2,1,32,1.0,6,0,0,48,0
21664,4,25,Bachelor's,0,0,1,35,5.0,4,1,1,59,0
74208,8,14,Bachelor's,0,0,1,29,4.0,4,1,0,86,0
51524,7,33,Master's & above,0,0,1,28,3.0,3,0,0,50,0
60544,7,31,Bachelor's,1,0,1,34,4.0,9,1,0,90,1
38015,0,31,Bachelor's,1,0,2,38,4.0,9,0,0,81,0
56223,7,24,Bachelor's,0,0,1,26,4.0,3,0,0,49,0
22584,8,6,Bachelor's,0,0,2,34,3.0,7,0,0,81,0
25019,7,30,Bachelor's,1,2,1,26,1.0,3,0,0,50,0
63234,5,19,Bachelor's,0,0,3,37,3.0,3,0,0,71,0
6684,7,31,Bachelor's,1,2,1,32,1.0,10,0,0,52,0
65166,7,31,Master's & above,0,0,1,45,1.0,14,0,0,49,0
25918,5,31,Bachelor's,0,0,1,25,3.0,5,0,0,67,0
73713,7,31,Bachelor's,0,0,1,42,3.0,5,0,0,51,0
39580,8,11,Master's & above,1,0,1,38,5.0,9,1,0,87,1
40267,0,25,Bachelor's,1,2,1,34,1.0,7,0,0,87,0
61421,5,14,Bachelor's,1,2,1,35,3.0,10,0,0,68,0
13917,7,20,Bachelor's,0,0,1,27,1.0,5,0,0,49,0
77689,6,18,Bachelor's,1,2,3,30,1.0,3,0,0,84,0
38175,5,29,Bachelor's,0,0,1,36,3.0,10,1,0,66,0
64547,7,33,Master's & above,1,0,1,31,5.0,7,0,0,49,0
28875,0,31,Bachelor's,1,0,1,32,3.0,7,0,0,83,0
42110,7,31,Bachelor's,0,0,1,37,5.0,3,1,0,49,0
16660,7,19,Bachelor's,1,0,1,36,2.0,8,0,0,46,0
56165,1,14,Bachelor's,1,0,1,29,3.0,6,0,0,66,0
32543,7,11,Bachelor's,1,1,1,25,5.0,3,1,0,55,0
54210,4,18,Bachelor's,1,2,2,26,4.0,1,0,0,59,0
19774,4,5,Master's & above,1,2,1,40,4.0,7,0,0,58,0
4937,0,14,Bachelor's,1,2,2,28,4.0,2,1,0,89,1
36689,2,11,Bachelor's,0,0,1,34,3.0,5,0,0,61,1
62769,0,21,Bachelor's,0,0,1,28,1.0,6,0,0,87,0
36031,0,14,Bachelor's,0,0,1,30,3.0,2,1,0,84,0
42298,7,1,Bachelor's,1,0,1,30,3.0,6,0,0,50,0
71251,7,19,Bachelor's,1,0,1,30,3.0,3,0,0,48,0
17188,0,21,Bachelor's,1,2,1,33,4.0,8,0,0,84,0
27068,4,24,Bachelor's,0,0,1,27,3.0,1,0,0,63,0
58430,7,19,Bachelor's,1,0,1,28,5.0,4,1,0,52,0
77176,5,11,Bachelor's,0,2,1,37,2.0,2,0,0,71,0
50843,2,11,Bachelor's,1,0,1,29,3.0,3,1,0,48,0
11128,2,15,Bachelor's,0,0,1,30,3.0,2,0,0,56,0
69237,5,11,Bachelor's,1,2,1,38,4.0,5,0,0,72,0
16804,1,18,Bachelor's,1,0,1,27,5.0,2,0,0,58,0
31085,1,10,Bachelor's,1,2,1,34,5.0,6,1,0,62,0
17508,7,10,Bachelor's,0,2,1,41,3.0,4,0,0,50,0
74000,7,31,Bachelor's,1,2,1,33,3.0,5,1,0,49,0
1900,8,11,Below Secondary,0,1,1,24,3.0,1,1,0,81,0
50411,7,14,Master's & above,1,0,2,31,2.0,3,0,0,51,0
68888,5,23,Bachelor's,0,0,1,30,4.0,5,0,0,74,0
63846,5,8,Bachelor's,0,2,3,30,5.0,4,1,0,71,1
20032,8,31,Master's & above,1,2,1,47,4.0,4,0,0,76,0
38647,4,28,Master's & above,0,2,1,48,5.0,7,1,0,62,0
39847,0,2,Bachelor's,1,0,1,29,5.0,6,0,0,86,0
60819,8,11,Bachelor's,1,0,1,40,2.0,4,1,1,80,0
2634,7,31,Master's & above,1,2,1,29,3.0,2,0,0,50,0
55400,1,11,Bachelor's,1,0,1,36,3.0,7,0,0,61,0
11256,4,6,Bachelor's,0,2,1,36,4.0,9,1,0,64,0
66574,7,11,Master's & above,0,2,2,35,2.0,10,0,0,54,0
54179,7,19,Bachelor's,1,2,1,44,3.0,7,0,0,51,0
38485,2,11,Master's & above,1,0,1,44,3.0,15,0,0,50,0
50945,7,2,Bachelor's,1,0,1,25,1.0,2,0,0,50,0
22708,1,11,Bachelor's,0,2,1,34,5.0,4,1,0,59,0
38053,7,11,Bachelor's,1,1,1,30,2.0,3,1,0,51,0
66129,7,23,Master's & above,1,0,1,42,5.0,5,0,0,56,0
20328,7,11,Bachelor's,0,2,2,31,2.0,5,0,0,45,0
17473,2,14,Bachelor's,0,0,1,28,5.0,6,1,0,47,0
77583,4,31,Bachelor's,0,0,1,29,2.0,4,0,0,60,0
46724,0,29,Bachelor's,1,2,2,32,3.0,3,0,0,89,0
41468,0,14,Bachelor's,0,2,2,28,4.0,6,1,0,81,1
43126,8,7,Bachelor's,1,2,1,32,5.0,5,1,0,79,0
57161,7,12,Bachelor's,0,2,1,29,3.0,1,0,0,50,0
59171,0,31,Master's & above,1,0,1,39,4.0,3,1,1,94,1
63444,5,11,Master's & above,0,2,1,41,5.0,6,1,0,67,0
1836,5,11,Master's & above,1,2,2,46,4.0,20,0,0,66,0
59964,4,11,Bachelor's,0,0,2,31,5.0,3,0,0,59,0
48279,8,4,Bachelor's,1,2,1,42,3.0,12,0,0,76,0
22055,5,11,Master's & above,1,2,1,37,2.0,4,1,0,74,0
45479,0,0,Master's & above,1,0,1,33,3.0,3,0,0,89,0
49113,0,14,Bachelor's,0,0,1,34,1.0,4,0,0,83,0
65986,4,11,Bachelor's,0,0,1,39,4.0,8,0,0,61,0
16640,4,14,Bachelor's,0,2,1,36,4.0,10,1,0,55,0
34937,4,11,Bachelor's,0,0,1,43,2.0,12,0,0,58,0
76453,5,14,Bachelor's,1,2,3,35,3.0,5,0,0,70,0
10470,1,11,Bachelor's,0,0,1,31,5.0,5,1,0,65,0
50717,7,19,Bachelor's,1,0,1,38,4.0,10,0,0,51,0
50693,5,11,Bachelor's,0,2,1,56,5.0,13,1,0,95,1
5705,5,26,Bachelor's,1,0,1,29,3.0,5,0,0,68,0
32747,8,4,Bachelor's,0,2,1,51,4.0,24,0,0,85,0
10516,7,8,Master's & above,1,2,1,34,5.0,10,0,0,43,0
954,5,11,Bachelor's,0,0,1,29,4.0,5,1,0,68,0
32860,7,20,Bachelor's,1,0,2,29,3.0,3,1,0,52,0
10494,7,11,Master's & above,1,0,3,43,1.0,17,0,0,49,0
1598,0,17,Bachelor's,1,2,1,31,3.0,3,0,0,81,0
58968,0,30,Bachelor's,0,2,1,28,4.0,3,0,0,86,0
68564,8,31,Bachelor's,1,2,1,30,5.0,6,1,0,95,1
4676,7,11,Bachelor's,0,2,2,31,1.0,7,1,0,51,0
50651,0,14,Bachelor's,0,1,1,26,3.0,1,1,0,84,0
40886,5,11,Bachelor's,1,2,1,30,4.0,3,1,0,70,0
30687,7,11,Bachelor's,0,2,1,24,4.0,2,1,0,47,1
34700,8,14,Bachelor's,0,0,1,35,3.0,8,0,0,80,0
4799,1,14,Bachelor's,1,0,2,28,3.0,3,0,0,54,0
43886,5,6,Bachelor's,0,2,2,33,5.0,8,1,0,63,0
6947,5,6,Master's & above,1,2,1,35,5.0,3,0,0,83,1
45773,7,6,Bachelor's,1,0,1,31,3.0,1,0,0,51,0
54425,7,11,Bachelor's,1,0,4,26,3.0,2,0,0,48,0
46102,0,31,Bachelor's,1,0,2,28,5.0,3,0,0,88,0
73263,7,14,Bachelor's,1,0,1,31,5.0,2,0,0,46,0
61626,0,11,Bachelor's,1,0,1,51,3.0,8,0,0,79,0
14647,0,21,Master's & above,1,2,4,34,5.0,2,1,0,81,0
30135,4,11,Bachelor's,1,2,1,33,4.0,5,0,0,57,0
58602,8,19,Bachelor's,0,2,1,29,4.0,7,1,0,76,0
69862,5,11,Bachelor's,0,0,2,43,3.0,13,0,0,70,0
67328,4,25,Bachelor's,1,0,1,35,4.0,4,1,1,74,1
24083,5,32,Bachelor's,0,2,1,31,3.0,3,1,0,68,0
55926,7,15,Master's & above,1,0,1,34,3.0,7,0,0,50,0
13694,4,11,Master's & above,1,0,1,36,3.0,9,0,0,57,0
67707,2,0,Bachelor's,0,0,1,29,5.0,5,1,0,47,0
53949,4,11,Bachelor's,0,0,1,32,5.0,5,1,0,60,0
38639,4,3,Master's & above,0,2,1,32,4.0,2,0,0,59,0
1377,8,14,Bachelor's,1,2,1,31,3.0,8,0,0,82,0
75436,7,5,Bachelor's,1,2,3,25,1.0,2,0,0,48,0
23464,7,3,Bachelor's,1,0,1,42,3.0,7,0,0,49,0
1417,4,10,Bachelor's,1,0,2,38,3.0,10,1,0,58,0
50547,7,14,Bachelor's,1,2,1,44,4.0,18,0,0,50,0
35521,4,14,Master's & above,1,2,1,51,5.0,8,1,0,63,0
46961,7,4,Bachelor's,1,0,3,31,2.0,6,0,0,49,0
72534,4,18,Bachelor's,1,0,1,43,5.0,12,1,0,60,0
27783,4,6,Master's & above,1,0,2,51,2.0,13,0,0,58,0
47282,1,31,Master's & above,0,2,1,35,3.0,6,0,0,62,0
72414,7,6,Bachelor's,1,0,2,28,5.0,2,0,0,52,0
54696,4,14,Master's & above,1,0,1,44,5.0,16,1,0,59,0
42017,5,8,Bachelor's,1,2,1,39,5.0,10,1,1,86,1
23306,7,7,Bachelor's,0,0,1,33,4.0,10,0,0,53,0
61467,7,11,Master's & above,0,0,1,30,3.0,3,1,0,51,0
12928,7,14,Bachelor's,1,1,1,26,3.0,4,0,0,46,0
77576,4,6,Bachelor's,1,0,1,40,4.0,5,0,0,60,0
25371,5,14,Bachelor's,0,2,1,37,3.0,8,0,0,68,0
1817,7,11,Bachelor's,0,0,1,39,1.0,14,0,0,49,0
66675,4,11,Master's & above,0,2,1,56,3.0,3,0,0,61,0
31102,4,31,Master's & above,1,0,2,41,2.0,14,0,0,60,0
65309,0,25,Bachelor's,1,2,2,27,3.0,2,0,0,90,0
24098,6,12,Bachelor's,1,0,1,28,3.0,2,0,0,84,0
19026,8,33,Bachelor's,1,0,1,29,1.0,5,1,0,79,0
5658,7,6,Master's & above,1,0,1,43,5.0,5,0,0,52,0
52281,4,17,Bachelor's,0,2,1,30,3.0,1,0,0,59,0
35737,5,4,Bachelor's,1,2,1,35,3.0,5,1,0,70,0
18748,7,23,Bachelor's,1,0,1,39,4.0,7,0,0,47,0
59466,0,19,Bachelor's,1,2,1,28,3.0,5,1,0,84,0
22945,5,31,Bachelor's,0,0,1,28,3.0,2,0,0,71,0
68507,7,31,Bachelor's,1,0,1,44,4.0,10,0,0,47,0
62958,5,24,Bachelor's,1,0,1,39,5.0,11,1,1,90,1
41108,4,31,Master's & above,1,2,1,50,4.0,7,1,0,55,0
73176,7,31,Bachelor's,1,0,3,33,1.0,4,0,0,51,0
67895,4,5,Bachelor's,1,0,1,27,4.0,2,0,0,63,0
71638,7,11,Bachelor's,0,0,1,57,3.0,4,0,0,50,0
49472,4,13,Bachelor's,1,0,1,28,1.0,3,0,0,64,0
51457,3,13,Bachelor's,1,0,2,31,3.0,4,0,0,62,0
56027,8,26,Bachelor's,1,0,1,32,3.0,6,0,0,90,1
55901,7,1,Master's & above,1,0,1,44,3.0,17,1,0,50,1
1812,3,11,Bachelor's,1,0,1,52,4.0,9,0,0,64,0
68860,0,28,Bachelor's,1,2,1,41,4.0,14,1,0,82,0
29140,4,4,Master's & above,1,2,2,38,3.0,7,0,0,64,0
19618,1,27,Bachelor's,1,2,1,26,1.0,3,0,0,60,0
35701,7,31,Bachelor's,0,0,2,28,4.0,6,1,0,49,1
66736,1,2,Bachelor's,0,2,1,27,3.0,6,0,0,62,0
74541,8,1,Master's & above,1,2,1,37,4.0,12,1,0,77,0
51367,0,14,Bachelor's,1,0,1,26,5.0,2,0,0,87,0
9509,0,6,Bachelor's,1,2,1,34,5.0,6,0,0,87,0
51167,1,11,Bachelor's,0,2,3,31,3.0,9,0,0,61,0
2778,4,11,Bachelor's,0,0,2,33,3.0,9,0,0,60,0
51998,4,14,Master's & above,1,2,2,36,4.0,7,0,0,61,0
38357,2,24,Bachelor's,1,0,1,34,3.0,8,0,0,50,0
74544,7,28,Bachelor's,1,0,1,26,3.0,1,1,0,47,0
2509,2,25,Bachelor's,0,2,1,33,5.0,7,1,0,48,0
1059,0,14,Bachelor's,1,0,2,28,3.0,1,1,0,85,0
64797,7,33,Master's & above,1,0,1,31,1.0,4,0,0,57,0
1654,5,15,Master's & above,1,2,1,38,3.0,10,0,0,68,0
76864,7,11,Master's & above,1,2,1,52,4.0,5,1,0,50,0
17732,4,22,Bachelor's,0,2,1,37,3.0,2,1,0,56,0
52934,5,11,Master's & above,1,0,2,46,3.0,16,0,0,68,0
19231,8,7,Bachelor's,0,0,2,45,4.0,5,1,1,82,1
68516,5,4,Master's & above,0,0,1,40,4.0,10,0,0,70,0
2961,7,11,Bachelor's,1,1,2,36,5.0,9,0,0,50,0
13555,1,11,Bachelor's,1,2,1,53,3.0,9,0,0,61,0
30852,7,2,Bachelor's,1,0,2,27,3.0,1,0,0,49,0
29018,3,11,Bachelor's,1,0,1,32,1.0,3,0,0,59,0
25249,7,31,Master's & above,1,0,1,42,5.0,9,0,0,42,0
60768,4,11,Bachelor's,0,0,2,42,3.0,4,0,0,63,0
20742,4,18,Bachelor's,1,0,1,30,5.0,2,1,0,58,0
76996,0,31,Master's & above,1,0,2,34,3.0,4,0,0,91,0
57296,2,11,Bachelor's,0,1,1,26,4.0,2,0,0,50,0
54806,7,26,Bachelor's,1,2,3,36,3.0,8,0,0,49,0
7529,2,11,Bachelor's,1,2,1,36,5.0,9,1,0,47,0
66017,7,11,Bachelor's,1,2,2,53,1.0,13,0,0,47,0
13156,4,15,Bachelor's,0,2,1,42,5.0,5,1,0,55,0
31824,1,14,Bachelor's,0,0,1,26,3.0,1,1,0,64,0
37645,4,4,Bachelor's,0,0,1,38,3.0,7,0,0,56,0
12388,4,11,Bachelor's,0,1,1,38,5.0,10,0,0,62,0
58400,7,4,Bachelor's,1,2,1,34,3.0,8,0,0,62,1
41418,8,4,Master's & above,0,2,1,31,3.0,5,0,0,84,0
16308,8,19,Bachelor's,1,0,1,43,3.0,7,0,0,83,1
62986,7,15,Bachelor's,1,0,1,28,5.0,3,0,0,51,0
28655,1,18,Bachelor's,0,0,1,32,2.0,7,0,0,57,0
47350,1,14,Master's & above,1,0,1,35,4.0,4,0,0,58,0
8652,0,11,Bachelor's,1,0,1,49,5.0,16,1,0,86,0
66878,7,23,Bachelor's,1,0,2,28,3.0,1,0,0,51,0
66940,7,31,Bachelor's,1,0,1,29,3.0,1,0,0,47,0
22919,7,11,Master's & above,1,2,1,41,5.0,12,1,0,48,0
45696,7,8,Master's & above,1,2,1,38,3.0,7,0,0,48,0
65855,7,11,Master's & above,1,0,2,49,2.0,6,1,0,48,0
51736,5,23,Bachelor's,0,0,1,38,5.0,9,1,0,69,0
10458,0,18,Bachelor's,1,0,1,36,3.0,10,0,0,82,0
32928,4,19,Bachelor's,1,0,2,31,2.0,4,0,0,61,0
18936,7,1,Master's & above,1,0,2,33,1.0,7,0,0,49,0
75641,5,11,Bachelor's,0,2,2,30,4.0,2,0,0,71,0
77138,0,4,Bachelor's,1,0,2,30,3.0,5,0,0,86,0
13334,4,14,Master's & above,0,0,2,30,5.0,4,0,0,78,1
29548,7,31,Bachelor's,0,2,1,25,3.0,2,0,0,48,0
43705,7,22,Bachelor's,1,2,1,30,3.0,6,0,0,46,0
71747,5,11,Master's & above,1,0,1,40,1.0,3,0,0,70,0
7455,7,22,Bachelor's,1,0,1,43,1.0,15,0,0,49,0
61077,8,4,Bachelor's,1,0,1,33,4.0,2,1,0,79,0
5610,4,14,Master's & above,0,0,1,47,3.0,11,0,0,62,0
58927,5,11,Bachelor's,0,2,1,54,1.0,17,0,0,66,0
58059,1,6,Bachelor's,1,2,1,30,5.0,2,1,0,62,0
38713,8,29,Master's & above,0,2,1,30,4.0,2,0,0,76,0
49512,0,20,Bachelor's,1,2,1,33,5.0,5,0,0,99,1
42171,0,18,Bachelor's,1,2,1,32,5.0,4,0,0,84,1
40983,5,31,Bachelor's,1,0,2,28,3.0,2,0,0,73,0
14453,7,11,Master's & above,0,0,1,39,1.0,11,0,0,50,0
68253,1,11,Bachelor's,1,2,3,24,5.0,2,1,0,58,0
61034,4,11,Bachelor's,1,0,1,36,4.0,4,1,0,54,0
10285,7,11,Bachelor's,1,2,1,48,4.0,20,0,0,48,0
76639,8,30,Master's & above,0,2,1,41,3.0,7,0,0,76,0
53271,7,14,Bachelor's,0,0,1,25,3.0,1,0,0,44,0
12946,4,11,Bachelor's,0,2,1,39,5.0,8,0,0,63,0
76708,7,6,Bachelor's,1,2,1,25,5.0,2,1,0,51,0
39367,4,14,Master's & above,0,0,1,40,4.0,6,0,0,60,0
5276,8,11,Master's & above,0,0,2,53,3.0,4,1,0,76,0
9844,5,7,Bachelor's,0,2,1,32,4.0,4,0,0,71,0
45341,7,5,Bachelor's,1,0,2,29,1.0,6,0,0,52,0
41132,5,8,Master's & above,1,2,1,43,3.0,5,1,0,70,0
29670,8,1,Master's & above,0,0,1,39,4.0,4,0,0,78,0
57134,5,15,Master's & above,1,2,1,33,1.0,7,0,0,70,0
38872,4,24,Bachelor's,0,0,1,30,5.0,2,0,0,59,0
15281,7,8,Bachelor's,1,2,4,26,1.0,2,0,0,47,0
77293,5,11,Bachelor's,1,2,1,34,3.0,8,0,0,69,0
14253,6,31,Master's & above,1,2,1,33,4.0,4,0,0,81,0
3560,4,31,Bachelor's,1,0,2,35,5.0,7,1,0,58,0
28439,8,4,Master's & above,1,0,2,41,3.0,12,0,0,84,0
43955,7,11,Bachelor's,0,0,3,41,3.0,3,1,0,51,0
43463,0,33,Bachelor's,1,0,1,28,3.0,1,1,0,83,0
39012,7,11,Bachelor's,0,2,1,30,5.0,5,1,0,49,0
45434,7,4,Master's & above,1,0,1,40,3.0,2,1,0,53,0
29721,6,24,Master's & above,1,2,1,36,3.0,2,1,0,85,0
46713,8,5,Bachelor's,1,0,1,45,3.0,17,0,0,82,0
35940,8,31,Bachelor's,1,2,1,30,3.0,5,0,0,79,0
15312,1,11,Master's & above,1,0,1,40,3.0,11,1,0,54,0
77140,1,15,Master's & above,1,0,1,36,4.0,9,0,0,58,0
1128,3,19,Bachelor's,0,0,1,27,3.0,1,0,0,59,0
71891,4,28,Bachelor's,1,2,1,31,5.0,4,1,0,63,1
28449,5,28,Master's & above,0,2,1,48,5.0,19,1,0,71,0
14865,5,14,Bachelor's,1,0,1,30,3.0,5,0,0,66,0
56197,2,10,Bachelor's,1,0,1,31,4.0,5,0,0,58,0
61721,7,11,Bachelor's,1,2,1,28,5.0,7,0,0,47,0
57467,4,5,Master's & above,1,0,1,38,1.0,10,0,0,56,0
30529,2,11,Bachelor's,1,2,1,32,3.0,5,0,0,50,0
35364,5,14,Bachelor's,1,2,2,31,3.0,3,1,0,71,0
4557,4,1,Bachelor's,0,0,1,31,5.0,7,0,0,59,0
28171,5,31,Bachelor's,1,2,4,27,3.0,4,0,0,72,0
64290,7,19,Bachelor's,1,0,1,31,5.0,5,1,1,95,1
77197,7,31,Bachelor's,0,0,1,27,3.0,3,0,0,49,0
33325,1,19,Bachelor's,1,2,2,26,3.0,1,1,0,63,0
959,4,11,Master's & above,1,2,3,39,3.0,2,0,0,62,0
60264,7,20,Bachelor's,1,0,1,31,5.0,6,1,0,51,1
23727,7,29,Bachelor's,1,0,1,27,2.0,5,0,0,54,0
74821,4,31,Master's & above,0,2,1,34,1.0,9,0,0,63,0
16533,5,0,Bachelor's,0,2,1,26,3.0,3,0,0,70,0
51797,7,16,Bachelor's,0,0,1,30,3.0,1,0,0,52,0
11734,4,5,Bachelor's,0,0,1,37,5.0,11,1,0,58,0
50434,4,5,Bachelor's,1,0,1,45,4.0,16,1,0,56,0
35048,0,11,Bachelor's,1,2,1,30,5.0,5,0,0,85,0
51643,2,18,Bachelor's,1,0,1,32,3.0,4,0,1,58,1
62096,3,14,Below Secondary,1,0,3,27,3.0,1,1,0,61,1
33002,5,11,Master's & above,1,0,1,42,2.0,6,0,0,69,0
53575,7,11,Master's & above,1,2,2,45,3.0,7,0,0,51,0
20266,5,11,Master's & above,0,2,1,37,4.0,7,0,0,72,0
52922,4,7,Bachelor's,0,0,1,30,2.0,5,0,0,55,0
42983,4,7,Bachelor's,1,0,1,26,3.0,1,1,0,57,0
38030,4,19,Bachelor's,1,2,1,41,3.0,11,0,0,63,0
66815,5,1,Master's & above,1,0,4,35,3.0,10,0,0,69,0
32725,6,11,Bachelor's,1,2,2,35,4.0,9,0,0,87,0
10848,0,25,Bachelor's,1,0,1,34,1.0,4,0,0,86,0
32628,7,6,Bachelor's,1,0,1,41,2.0,5,1,0,50,0
12063,4,14,Bachelor's,1,2,1,25,5.0,2,1,0,62,0
61382,7,11,Bachelor's,1,0,1,33,4.0,10,0,0,48,0
74528,0,31,Bachelor's,1,0,2,31,5.0,5,1,0,80,0
40908,3,11,Bachelor's,1,0,1,32,3.0,2,0,0,59,0
46928,7,31,Bachelor's,1,0,1,27,2.0,4,0,0,55,0
39182,0,24,Bachelor's,1,0,1,33,4.0,5,1,0,84,0
41010,4,10,Bachelor's,0,2,1,35,4.0,9,1,0,62,0
50603,0,24,Bachelor's,1,0,2,27,5.0,5,1,0,81,1
27312,4,11,Bachelor's,0,2,1,32,1.0,6,1,0,61,0
69771,7,2,Bachelor's,1,0,2,30,3.0,1,0,0,51,0
18527,5,4,Bachelor's,1,2,1,32,2.0,6,0,0,69,0
27649,5,11,Bachelor's,0,2,1,44,3.0,7,0,0,72,0
3123,8,11,Below Secondary,1,1,1,25,3.0,1,1,0,76,0
70766,5,11,Bachelor's,1,0,2,42,3.0,11,0,0,69,0
66477,5,11,Bachelor's,0,2,1,34,5.0,9,1,0,69,0
64964,5,14,Bachelor's,1,0,1,29,1.0,2,1,1,71,0
34535,7,19,Bachelor's,1,2,1,36,3.0,3,0,0,50,0
11244,4,31,Bachelor's,1,2,1,44,5.0,6,1,0,63,0
38905,4,11,Bachelor's,1,2,1,37,3.0,3,0,0,64,0
25129,8,0,Master's & above,0,2,1,40,5.0,13,1,0,75,0
65993,8,31,Bachelor's,0,2,1,32,4.0,7,1,0,81,0
47557,7,15,Master's & above,1,2,1,42,3.0,4,1,0,47,0
77611,4,19,Bachelor's,0,0,2,27,3.0,1,0,0,59,0
27558,8,11,Master's & above,1,0,1,34,4.0,3,1,0,81,0
54661,8,11,Master's & above,0,0,1,42,1.0,11,0,0,77,0
6824,3,24,Bachelor's,0,0,1,33,3.0,8,1,0,60,0
41344,7,1,Bachelor's,1,0,1,31,3.0,8,0,0,50,0
55225,8,7,Bachelor's,1,0,3,26,1.0,4,0,0,78,0
15022,7,31,Master's & above,1,0,1,45,3.0,16,1,0,53,1
17157,7,24,Bachelor's,1,0,1,48,4.0,19,0,0,53,0
14762,2,22,Bachelor's,0,2,1,27,3.0,2,1,0,49,0
27511,7,14,Bachelor's,0,2,1,29,4.0,5,0,0,52,0
31595,7,20,Master's & above,1,0,1,44,5.0,16,0,0,50,0
7044,7,11,Bachelor's,0,0,1,46,5.0,5,0,0,56,1
6526,8,12,Bachelor's,1,2,1,29,1.0,3,1,0,74,0
12075,7,18,Bachelor's,1,2,1,48,4.0,6,1,0,51,0
67553,1,11,Below Secondary,1,0,1,25,3.0,2,1,0,61,0
17126,0,18,Bachelor's,1,2,1,36,3.0,3,1,0,80,0
77833,4,32,Master's & above,1,0,1,36,3.0,10,1,0,62,0
51311,4,19,Bachelor's,1,0,1,40,3.0,7,0,0,61,0
78140,7,15,Bachelor's,1,2,1,28,4.0,3,1,0,47,1
34395,7,11,Bachelor's,1,0,1,43,3.0,6,0,0,50,0
54789,7,11,Bachelor's,1,2,1,24,4.0,3,1,1,92,1
36835,7,31,Bachelor's,1,0,1,31,5.0,8,1,0,50,0
78210,7,18,Bachelor's,1,2,1,27,3.0,5,1,0,51,0
71089,2,6,Bachelor's,1,0,1,36,3.0,8,1,0,49,0
64120,8,17,Bachelor's,1,0,1,30,3.0,1,0,0,79,0
35105,4,11,Bachelor's,1,0,1,55,3.0,15,0,1,59,0
3989,5,24,Bachelor's,0,0,1,28,3.0,5,0,0,77,0
64790,2,32,Bachelor's,1,0,1,33,3.0,3,1,0,47,0
61542,2,11,Bachelor's,1,0,1,53,3.0,3,0,0,46,0
35927,4,31,Bachelor's,1,2,1,27,3.0,2,1,0,58,1
61067,2,31,Bachelor's,1,0,1,37,3.0,5,0,1,49,0
32855,8,11,Bachelor's,1,0,1,29,1.0,4,0,0,77,0
450,7,5,Master's & above,1,2,2,42,1.0,7,1,0,50,0
58289,7,31,Master's & above,1,0,1,41,1.0,3,0,0,50,0
70156,5,4,Master's & above,0,2,1,38,5.0,9,0,0,70,0
7807,7,19,Master's & above,1,2,2,47,1.0,5,0,0,53,0
39243,0,5,Bachelor's,1,2,1,36,4.0,3,1,0,84,0
